Flight_ID,Date,Time,Departure_Airport,Arrival_Airport,Datetime,Hour,Weekday_numeric,Wind_Speed_knotstomph,Visibility_km_tomile,Temperature_Celsius_toFahrenheit,Season,Turbulence_LeveltoNumerical,Depart_Latitude,Depart_Longitude,Depart_Index,Arrive_Latitude,Arrive_Longitude,Arrive_Index,Distance_mile,TimeOfDay,TimeOfDay_num
64,2024-08-13,12:17:00,LAS,IAD,2024-08-13 12:17:00,12,2,35.67418,1.8645121193287757,5.0,2,2,36.080,-115.152,15.0,38.944,-77.456,7.0,2060.763312384188,Afternoon,2
102,2024-11-20,15:48:00,SLC,ORD,2024-11-20 15:48:00,15,3,55.23743999999999,3.7290242386575514,62.6,3,3,40.788,-111.978,24.0,41.979,-87.904,13.0,1246.6253797524537,Afternoon,2
87,2024-05-18,20:41:00,AUS,CLT,2024-05-18 20:41:00,20,6,54.086659999999995,3.107520198881293,35.6,1,3,30.194,-97.670,21.0,35.214,-80.943,27.0,1030.9111913469483,Evening,3
130,2024-05-04,06:59:00,CMH,LAS,2024-05-04 06:59:00,6,6,37.975739999999995,1.8645121193287757,19.4,1,3,39.998,-82.892,16.0,36.080,-115.152,2.0,1766.444875000124,Morning,1
6,2024-07-06,12:46:00,IAH,DFW,2024-07-06 12:46:00,12,6,23.0156,10.565568676196396,62.6,2,3,29.980,-95.340,1.0,32.896,-97.037,26.0,224.9374866855095,Afternoon,2
86,2024-04-15,05:13:00,SLC,SFO,2024-04-15 05:13:00,5,1,56.38822,11.808576755748913,48.2,1,2,40.788,-111.978,24.0,37.619,-122.375,11.0,597.7020826142636,Morning,1
199,2024-06-14,05:30:00,IND,SAN,2024-06-14 05:30:00,5,5,50.634319999999995,9.944064636420137,50.0,2,1,39.717,-86.294,5.0,32.733,-117.189,28.0,1778.530276877234,Morning,1
93,2024-11-04,22:42:00,PDX,LAX,2024-11-04 22:42:00,22,1,37.975739999999995,5.593536357986327,33.8,3,3,45.589,-122.597,19.0,33.942,-118.408,14.0,834.6059434700805,Night,4
117,2024-07-01,13:59:00,IAD,PHL,2024-07-01 13:59:00,13,1,54.086659999999995,3.7290242386575514,24.8,2,3,38.944,-77.456,11.0,39.872,-75.241,3.0,134.5076312432302,Afternoon,2
3,2024-02-23,18:12:00,MCI,SEA,2024-02-23 18:12:00,18,5,6.904679999999999,3.7290242386575514,53.6,0,2,39.297,-94.714,28.0,47.449,-122.309,0.0,1486.106191360668,Evening,3
37,2024-09-03,20:00:00,DFW,MIA,2024-09-03 20:00:00,20,2,50.634319999999995,10.565568676196396,95.0,3,1,32.896,-97.037,10.0,25.793,-80.291,10.0,1119.7392449063816,Evening,3
43,2024-04-13,07:24:00,ORD,PHX,2024-04-13 07:24:00,7,6,0.0,2.4860161591050343,46.4,1,2,41.979,-87.904,12.0,33.434,-112.008,25.0,1437.3729599113792,Morning,1
13,2024-06-10,11:53:00,DEN,MCI,2024-06-10 11:53:00,11,1,2.30156,6.836544437538844,80.6,2,1,39.858,-104.667,20.0,39.297,-94.714,5.0,531.1877805552053,Morning,1
162,2024-01-06,09:26:00,DEN,SFO,2024-01-06 09:26:00,9,6,16.11092,2.4860161591050343,-2.200000000000003,0,1,39.858,-104.667,20.0,37.619,-122.375,11.0,965.1617787430988,Morning,1
105,2024-01-25,01:57:00,DFW,ATL,2024-01-25 01:57:00,1,4,17.261699999999998,1.2430080795525171,30.2,0,2,32.896,-97.037,10.0,33.640,-84.427,20.0,729.8434244575793,Night,4
114,2024-08-12,09:26:00,PDX,ORD,2024-08-12 09:26:00,9,1,35.67418,6.215040397762586,91.4,2,1,45.589,-122.597,19.0,41.979,-87.904,13.0,1734.6530405971682,Morning,1
25,2024-06-15,15:10:00,LAX,DFW,2024-06-15 15:10:00,15,6,43.729639999999996,9.322560596643878,24.8,2,1,33.942,-118.408,4.0,32.896,-97.037,26.0,1232.3692439721515,Afternoon,2
33,2024-05-16,07:58:00,MCI,BNA,2024-05-16 07:58:00,7,4,18.41248,5.593536357986327,19.4,1,3,39.297,-94.714,28.0,36.124,-86.678,9.0,490.6674567185824,Morning,1
90,2024-03-04,20:52:00,CMH,DTW,2024-03-04 20:52:00,20,1,28.769499999999997,5.593536357986327,21.2,1,3,39.998,-82.892,16.0,42.212,-83.353,6.0,154.8449333537527,Evening,3
40,2024-11-04,11:33:00,TPA,ORD,2024-11-04 11:33:00,11,1,57.538999999999994,1.2430080795525171,19.4,3,2,27.975,-82.533,25.0,41.979,-87.904,13.0,1013.6752853714656,Morning,1
3,2024-08-02,15:57:00,DTW,CLT,2024-08-02 15:57:00,15,5,47.181979999999996,10.565568676196396,57.2,2,2,42.212,-83.353,14.0,35.214,-80.943,27.0,500.6113055924987,Afternoon,2
197,2024-09-09,20:29:00,DFW,PHX,2024-09-09 20:29:00,20,1,44.880419999999994,3.107520198881293,91.4,3,1,32.896,-97.037,10.0,33.434,-112.008,25.0,865.9516985114228,Evening,3
38,2024-11-04,23:53:00,MCI,IND,2024-11-04 23:53:00,23,1,55.23743999999999,9.944064636420137,8.600000000000001,3,3,39.297,-94.714,28.0,39.717,-86.294,16.0,449.6352980383386,Night,4
162,2024-10-20,13:46:00,BOS,AUS,2024-10-20 13:46:00,13,7,17.261699999999998,1.8645121193287757,96.8,3,2,42.364,-71.005,7.0,30.194,-97.670,1.0,1696.203117958188,Afternoon,2
173,2024-07-25,20:56:00,ATL,BOS,2024-07-25 20:56:00,20,4,40.2773,1.2430080795525171,68.0,2,1,33.640,-84.427,0.0,42.364,-71.005,15.0,945.2538137606012,Evening,3
78,2024-06-21,14:36:00,MCI,STL,2024-06-21 14:36:00,14,5,9.20624,0.6215040397762586,60.8,2,1,39.297,-94.714,28.0,38.748,-90.360,19.0,236.75247366952274,Afternoon,2
181,2024-07-15,11:55:00,SAN,IAH,2024-07-15 11:55:00,11,1,56.38822,12.430080795525171,41.0,2,2,32.733,-117.189,13.0,29.980,-95.340,18.0,1300.732232364765,Morning,1
141,2024-10-13,15:41:00,STL,MCI,2024-10-13 15:41:00,15,7,27.618719999999996,4.35052827843381,64.4,3,1,38.748,-90.360,2.0,39.297,-94.714,5.0,236.75247366952274,Afternoon,2
58,2024-12-12,09:35:00,MIA,LAX,2024-12-12 09:35:00,9,4,4.60312,9.322560596643878,51.8,0,3,25.793,-80.291,18.0,33.942,-118.408,14.0,2337.9953984438393,Morning,1
74,2024-12-03,14:32:00,MCO,SLC,2024-12-03 14:32:00,14,2,23.0156,9.322560596643878,57.2,0,2,28.429,-81.316,3.0,40.788,-111.978,12.0,1927.9692501883385,Afternoon,2
146,2024-07-17,11:20:00,JFK,AUS,2024-07-17 11:20:00,11,3,48.33275999999999,9.944064636420137,100.4,2,3,40.640,-73.779,26.0,30.194,-97.670,1.0,1519.5821058435263,Morning,1
63,2024-04-01,00:22:00,CMH,PHX,2024-04-01 00:22:00,0,1,41.428079999999994,12.430080795525171,96.8,1,1,39.998,-82.892,16.0,33.434,-112.008,25.0,1666.8491685557196,Night,4
68,2024-10-15,15:38:00,SFO,PHX,2024-10-15 15:38:00,15,2,1.15078,4.35052827843381,-0.3999999999999986,3,2,37.619,-122.375,17.0,33.434,-112.008,25.0,650.196854561095,Afternoon,2
164,2024-10-12,04:18:00,PHX,CLT,2024-10-12 04:18:00,4,6,6.904679999999999,0.6215040397762586,-4.0,3,3,33.434,-112.008,9.0,35.214,-80.943,27.0,1769.7079151568869,Night,4
187,2024-01-05,19:02:00,TPA,AUS,2024-01-05 19:02:00,19,5,56.38822,12.430080795525171,26.6,0,1,27.975,-82.533,25.0,30.194,-97.670,1.0,926.034882691217,Evening,3
3,2024-03-07,18:10:00,IAD,DFW,2024-03-07 18:10:00,18,4,35.67418,3.7290242386575514,60.8,1,2,38.944,-77.456,11.0,32.896,-97.037,26.0,1169.6841145908013,Evening,3
107,2024-02-08,09:21:00,PDX,BOS,2024-02-08 09:21:00,9,4,33.37262,1.8645121193287757,23.0,0,3,45.589,-122.597,19.0,42.364,-71.005,15.0,2530.4162020136882,Morning,1
33,2024-10-11,13:58:00,IAD,LAS,2024-10-11 13:58:00,13,5,6.904679999999999,11.808576755748913,26.6,3,2,38.944,-77.456,11.0,36.080,-115.152,2.0,2060.763312384188,Afternoon,2
92,2024-02-15,23:36:00,DFW,JFK,2024-02-15 23:36:00,23,4,32.22184,6.836544437538844,78.8,0,1,32.896,-97.037,10.0,40.640,-73.779,21.0,1388.69052295501,Night,4
114,2024-06-24,06:46:00,IAH,MCI,2024-06-24 06:46:00,6,1,24.166379999999997,5.593536357986327,12.2,2,2,29.980,-95.340,1.0,39.297,-94.714,5.0,644.7272664850465,Morning,1
99,2024-05-18,12:47:00,IAH,CLT,2024-05-18 12:47:00,12,6,49.48354,4.9720323182100685,17.6,1,3,29.980,-95.340,1.0,35.214,-80.943,27.0,911.5667778980919,Afternoon,2
46,2024-11-17,08:39:00,AUS,PDX,2024-11-17 08:39:00,8,7,16.11092,12.430080795525171,39.2,3,2,30.194,-97.670,21.0,45.589,-122.597,22.0,1713.5716052774892,Morning,1
99,2024-04-03,13:50:00,STL,BNA,2024-04-03 13:50:00,13,3,16.11092,2.4860161591050343,39.2,1,2,38.748,-90.360,2.0,36.124,-86.678,9.0,271.38919686998054,Afternoon,2
177,2024-05-01,07:08:00,CLT,DFW,2024-05-01 07:08:00,7,3,46.0312,4.9720323182100685,21.2,1,2,35.214,-80.943,8.0,32.896,-97.037,26.0,934.0228773748178,Morning,1
4,2024-04-16,10:55:00,TPA,BNA,2024-04-16 10:55:00,10,2,8.05546,12.430080795525171,44.6,1,2,27.975,-82.533,25.0,36.124,-86.678,9.0,612.9637651187136,Morning,1
37,2024-07-15,04:47:00,JFK,DTW,2024-07-15 04:47:00,4,1,31.07106,12.430080795525171,6.800000000000001,2,1,40.640,-73.779,26.0,42.212,-83.353,6.0,507.46038889685764,Night,4
33,2024-04-05,16:30:00,STL,DTW,2024-04-05 16:30:00,16,5,39.12652,9.944064636420137,1.3999999999999986,1,2,38.748,-90.360,2.0,42.212,-83.353,6.0,438.9681254708426,Afternoon,2
71,2024-06-05,06:38:00,DFW,ATL,2024-06-05 06:38:00,6,3,43.729639999999996,3.107520198881293,5.0,2,2,32.896,-97.037,10.0,33.640,-84.427,20.0,729.8434244575793,Morning,1
176,2024-04-24,18:58:00,ATL,IAH,2024-04-24 18:58:00,18,3,26.46794,12.430080795525171,6.800000000000001,1,2,33.640,-84.427,0.0,29.980,-95.340,18.0,688.3967325438324,Evening,3
139,2024-06-03,09:04:00,CMH,ORD,2024-06-03 09:04:00,9,1,16.11092,3.107520198881293,12.2,2,2,39.998,-82.892,16.0,41.979,-87.904,13.0,294.9991442715795,Morning,1
40,2024-09-22,11:43:00,PHX,ORD,2024-09-22 11:43:00,11,7,12.658579999999999,9.944064636420137,86.0,3,1,33.434,-112.008,9.0,41.979,-87.904,13.0,1437.3729599113792,Morning,1
135,2024-09-22,19:12:00,CMH,IAH,2024-09-22 19:12:00,19,7,57.538999999999994,8.70105655686762,82.4,3,3,39.998,-82.892,16.0,29.980,-95.340,18.0,985.8263026113269,Evening,3
135,2024-01-27,19:47:00,DTW,SLC,2024-01-27 19:47:00,19,6,56.38822,1.2430080795525171,1.3999999999999986,0,2,42.212,-83.353,14.0,40.788,-111.978,12.0,1477.5995210829967,Evening,3
69,2024-02-05,03:22:00,IND,CMH,2024-02-05 03:22:00,3,1,2.30156,9.944064636420137,75.2,0,1,39.717,-86.294,5.0,39.998,-82.892,24.0,181.47034886952832,Night,4
40,2024-01-27,00:23:00,STL,CLT,2024-01-27 00:23:00,0,6,28.769499999999997,9.322560596643878,23.0,0,1,38.748,-90.360,2.0,35.214,-80.943,27.0,573.8740464987591,Night,4
55,2024-08-15,14:56:00,SLC,JFK,2024-08-15 14:56:00,14,4,43.729639999999996,6.836544437538844,46.4,2,1,40.788,-111.978,24.0,40.640,-73.779,21.0,1984.4322748671448,Afternoon,2
180,2024-11-11,10:18:00,PHL,MCO,2024-11-11 10:18:00,10,1,17.261699999999998,4.9720323182100685,64.4,3,2,39.872,-75.241,6.0,28.429,-81.316,17.0,863.0118078114391,Morning,1
98,2024-05-17,20:02:00,DFW,IAH,2024-05-17 20:02:00,20,5,20.714039999999997,11.808576755748913,26.6,1,1,32.896,-97.037,10.0,29.980,-95.340,18.0,224.9374866855095,Evening,3
138,2024-01-13,04:34:00,JFK,MIA,2024-01-13 04:34:00,4,6,17.261699999999998,11.808576755748913,3.1999999999999993,0,3,40.640,-73.779,26.0,25.793,-80.291,10.0,1091.868517904246,Night,4
146,2024-08-18,12:50:00,PHX,JFK,2024-08-18 12:50:00,12,7,4.60312,5.593536357986327,60.8,2,3,33.434,-112.008,9.0,40.640,-73.779,21.0,2148.5933969200855,Afternoon,2
137,2024-05-24,07:15:00,JFK,SAN,2024-05-24 07:15:00,7,5,51.78509999999999,7.458048477315103,19.4,1,2,40.640,-73.779,26.0,32.733,-117.189,28.0,2440.756473833826,Morning,1
12,2024-03-07,01:03:00,DTW,BOS,2024-03-07 01:03:00,1,4,21.864819999999998,1.2430080795525171,69.8,1,3,42.212,-83.353,14.0,42.364,-71.005,15.0,630.6867259227153,Night,4
54,2024-09-18,18:46:00,DTW,PHX,2024-09-18 18:46:00,18,3,29.920279999999998,3.7290242386575514,87.8,3,1,42.212,-83.353,14.0,33.434,-112.008,25.0,1667.5905260811808,Evening,3
118,2024-01-10,23:45:00,MIA,DFW,2024-01-10 23:45:00,23,3,18.41248,11.808576755748913,50.0,0,3,25.793,-80.291,18.0,32.896,-97.037,26.0,1119.7392449063816,Night,4
97,2024-11-05,23:23:00,IAH,MSP,2024-11-05 23:23:00,23,2,47.181979999999996,12.430080795525171,39.2,3,3,29.980,-95.340,1.0,44.880,-93.217,4.0,1035.9683857522236,Night,4
126,2024-10-06,00:53:00,PHX,IND,2024-10-06 00:53:00,0,7,16.11092,1.2430080795525171,50.0,3,3,33.434,-112.008,9.0,39.717,-86.294,16.0,1485.4470350691374,Night,4
92,2024-07-21,12:31:00,LAS,CMH,2024-07-21 12:31:00,12,7,47.181979999999996,6.215040397762586,91.4,2,3,36.080,-115.152,15.0,39.998,-82.892,24.0,1766.444875000124,Afternoon,2
148,2024-12-07,14:55:00,DTW,BNA,2024-12-07 14:55:00,14,6,23.0156,4.9720323182100685,59.0,0,1,42.212,-83.353,14.0,36.124,-86.678,9.0,456.6992511806632,Afternoon,2
183,2024-11-15,07:23:00,SFO,TPA,2024-11-15 07:23:00,7,5,31.07106,8.70105655686762,37.4,3,2,37.619,-122.375,17.0,27.975,-82.533,8.0,2388.4975584902854,Morning,1
158,2024-02-20,14:51:00,AUS,IND,2024-02-20 14:51:00,14,2,35.67418,9.322560596643878,59.0,0,3,30.194,-97.670,21.0,39.717,-86.294,16.0,919.3181430398439,Afternoon,2
23,2024-12-17,19:18:00,MCI,DTW,2024-12-17 19:18:00,19,2,12.658579999999999,12.430080795525171,39.2,0,2,39.297,-94.714,28.0,42.212,-83.353,6.0,627.2253469667064,Evening,3
183,2024-09-15,17:25:00,MCO,TPA,2024-09-15 17:25:00,17,7,25.317159999999998,8.70105655686762,68.0,3,2,28.429,-81.316,3.0,27.975,-82.533,8.0,80.47037812938824,Evening,3
174,2024-08-06,20:41:00,IAD,SFO,2024-08-06 20:41:00,20,2,48.33275999999999,1.2430080795525171,6.800000000000001,2,3,38.944,-77.456,11.0,37.619,-122.375,11.0,2413.057799691446,Evening,3
111,2024-07-10,11:53:00,MSP,ATL,2024-07-10 11:53:00,11,3,31.07106,8.079552517091361,15.8,2,2,44.880,-93.217,23.0,33.640,-84.427,20.0,906.6205077376682,Morning,1
186,2024-04-21,10:52:00,LAX,CLT,2024-04-21 10:52:00,10,7,11.5078,9.944064636420137,50.0,1,1,33.942,-118.408,4.0,35.214,-80.943,27.0,2120.4877128372204,Morning,1
88,2024-04-12,17:25:00,MCO,SAN,2024-04-12 17:25:00,17,5,44.880419999999994,1.8645121193287757,93.2,1,2,28.429,-81.316,3.0,32.733,-117.189,28.0,2144.268947794722,Evening,3
112,2024-07-28,08:09:00,CMH,DTW,2024-07-28 08:09:00,8,7,54.086659999999995,8.70105655686762,68.0,2,2,39.998,-82.892,16.0,42.212,-83.353,6.0,154.8449333537527,Morning,1
192,2024-11-03,14:41:00,TPA,CLT,2024-11-03 14:41:00,14,7,12.658579999999999,11.808576755748913,12.2,3,3,27.975,-82.533,25.0,35.214,-80.943,27.0,508.8256946036583,Afternoon,2
95,2024-02-01,06:09:00,SAN,MCO,2024-02-01 06:09:00,6,4,52.93588,2.4860161591050343,3.1999999999999993,0,2,32.733,-117.189,13.0,28.429,-81.316,17.0,2144.268947794722,Morning,1
175,2024-10-21,17:10:00,AUS,SFO,2024-10-21 17:10:00,17,1,0.0,4.35052827843381,39.2,3,2,30.194,-97.670,21.0,37.619,-122.375,11.0,1501.268485927527,Evening,3
138,2024-08-15,19:35:00,STL,IND,2024-08-15 19:35:00,19,4,40.2773,8.079552517091361,80.6,2,1,38.748,-90.360,2.0,39.717,-86.294,16.0,227.6513872876756,Evening,3
195,2024-01-22,08:14:00,AUS,SEA,2024-01-22 08:14:00,8,1,0.0,8.079552517091361,91.4,0,2,30.194,-97.670,21.0,47.449,-122.309,0.0,1769.3175622468702,Morning,1
181,2024-02-11,21:15:00,MCI,LAS,2024-02-11 21:15:00,21,7,27.618719999999996,9.944064636420137,91.4,0,3,39.297,-94.714,28.0,36.080,-115.152,2.0,1136.7962892331389,Evening,3
175,2024-07-04,20:00:00,CLT,DEN,2024-07-04 20:00:00,20,4,4.60312,5.593536357986327,55.4,2,3,35.214,-80.943,8.0,39.858,-104.667,23.0,1334.5066118590069,Evening,3
153,2024-09-04,04:57:00,SLC,BNA,2024-09-04 04:57:00,4,3,50.634319999999995,1.8645121193287757,64.4,3,2,40.788,-111.978,24.0,36.124,-86.678,9.0,1401.0152070041927,Night,4
119,2024-06-18,03:00:00,ORD,JFK,2024-06-18 03:00:00,3,2,16.11092,3.7290242386575514,28.4,2,1,41.979,-87.904,12.0,40.640,-73.779,21.0,738.0472438404548,Night,4
37,2024-09-06,03:26:00,JFK,PDX,2024-09-06 03:26:00,3,5,37.975739999999995,9.944064636420137,86.0,3,2,40.640,-73.779,26.0,45.589,-122.597,22.0,2447.463400294611,Night,4
193,2024-12-08,04:45:00,MIA,DTW,2024-12-08 04:45:00,4,7,13.809359999999998,1.2430080795525171,95.0,0,1,25.793,-80.291,18.0,42.212,-83.353,6.0,1147.7150491843308,Night,4
125,2024-04-02,21:57:00,MCI,PDX,2024-04-02 21:57:00,21,2,39.12652,8.079552517091361,42.8,1,3,39.297,-94.714,28.0,45.589,-122.597,22.0,1478.0918161073218,Evening,3
39,2024-02-12,00:39:00,ORD,MCO,2024-02-12 00:39:00,0,1,24.166379999999997,6.215040397762586,14.0,0,2,41.979,-87.904,12.0,28.429,-81.316,17.0,1006.5746615727384,Night,4
132,2024-08-14,20:00:00,IND,MCI,2024-08-14 20:00:00,20,3,19.56326,1.8645121193287757,59.0,2,1,39.717,-86.294,5.0,39.297,-94.714,5.0,449.6352980383386,Evening,3
83,2024-02-16,09:18:00,PHX,SLC,2024-02-16 09:18:00,9,5,28.769499999999997,11.808576755748913,48.2,0,3,33.434,-112.008,9.0,40.788,-111.978,12.0,508.1206491633732,Morning,1
86,2024-06-22,12:28:00,CMH,MSP,2024-06-22 12:28:00,12,6,23.0156,11.808576755748913,89.6,2,2,39.998,-82.892,16.0,44.880,-93.217,4.0,624.5300283432038,Afternoon,2
198,2024-08-16,22:32:00,MCI,MSP,2024-08-16 22:32:00,22,5,23.0156,0.6215040397762586,8.600000000000001,2,3,39.297,-94.714,28.0,44.880,-93.217,4.0,393.2945768983796,Night,4
102,2024-10-26,21:25:00,STL,MCO,2024-10-26 21:25:00,21,6,37.975739999999995,1.8645121193287757,55.4,3,2,38.748,-90.360,2.0,28.429,-81.316,17.0,881.725076143727,Evening,3
168,2024-05-28,19:20:00,LAX,IND,2024-05-28 19:20:00,19,2,6.904679999999999,6.836544437538844,73.4,1,2,33.942,-118.408,4.0,39.717,-86.294,16.0,1810.0322530731764,Evening,3
163,2024-12-22,01:29:00,MIA,SLC,2024-12-22 01:29:00,1,7,10.357019999999999,8.079552517091361,-4.0,0,2,25.793,-80.291,18.0,40.788,-111.978,12.0,2086.226425286811,Night,4
199,2024-04-04,18:43:00,ORD,DEN,2024-04-04 18:43:00,18,4,41.428079999999994,6.836544437538844,91.4,1,1,41.979,-87.904,12.0,39.858,-104.667,23.0,885.9003585514826,Evening,3
5,2024-03-16,02:34:00,PDX,LAS,2024-03-16 02:34:00,2,6,28.769499999999997,6.836544437538844,66.2,1,1,45.589,-122.597,19.0,36.080,-115.152,2.0,762.8410238616907,Night,4
176,2024-01-18,10:42:00,MIA,LAX,2024-01-18 10:42:00,10,4,56.38822,8.70105655686762,44.6,0,3,25.793,-80.291,18.0,33.942,-118.408,14.0,2337.9953984438393,Morning,1
157,2024-10-01,22:03:00,SAN,SEA,2024-10-01 22:03:00,22,2,9.20624,8.079552517091361,17.6,3,2,32.733,-117.189,13.0,47.449,-122.309,0.0,1051.579235958103,Night,4
145,2024-07-22,03:09:00,SAN,DFW,2024-07-22 03:09:00,3,1,4.60312,2.4860161591050343,33.8,2,2,32.733,-117.189,13.0,32.896,-97.037,26.0,1168.467961411468,Night,4
133,2024-08-06,15:42:00,ORD,IAD,2024-08-06 15:42:00,15,2,47.181979999999996,6.836544437538844,93.2,2,3,41.979,-87.904,12.0,38.944,-77.456,7.0,587.4273530656037,Afternoon,2
169,2024-04-24,18:57:00,STL,JFK,2024-04-24 18:57:00,18,3,32.22184,11.187072715972654,104.0,1,1,38.748,-90.360,2.0,40.640,-73.779,21.0,889.8101768242243,Evening,3
113,2024-11-04,09:13:00,SLC,SEA,2024-11-04 09:13:00,9,1,52.93588,12.430080795525171,84.2,3,2,40.788,-111.978,24.0,47.449,-122.309,0.0,687.7077204062158,Morning,1
140,2024-11-16,06:39:00,SFO,BNA,2024-11-16 06:39:00,6,6,21.864819999999998,11.187072715972654,24.8,3,2,37.619,-122.375,17.0,36.124,-86.678,9.0,1963.9274461003688,Morning,1
6,2024-04-26,11:38:00,IND,BNA,2024-04-26 11:38:00,11,5,12.658579999999999,2.4860161591050343,26.6,1,2,39.717,-86.294,5.0,36.124,-86.678,9.0,249.13501380096605,Morning,1
177,2024-11-28,17:09:00,CMH,DEN,2024-11-28 17:09:00,17,4,2.30156,0.6215040397762586,48.2,3,1,39.998,-82.892,16.0,39.858,-104.667,23.0,1150.903783244751,Evening,3
182,2024-08-23,19:45:00,BNA,SEA,2024-08-23 19:45:00,19,5,23.0156,8.70105655686762,24.8,2,1,36.124,-86.678,27.0,47.449,-122.309,0.0,1973.745873084855,Evening,3
192,2024-06-22,06:14:00,MSP,TPA,2024-06-22 06:14:00,6,6,35.67418,11.808576755748913,6.800000000000001,2,3,44.880,-93.217,23.0,27.975,-82.533,8.0,1307.6549243792006,Morning,1
184,2024-09-26,19:49:00,STL,IND,2024-09-26 19:49:00,19,4,2.30156,8.079552517091361,71.6,3,1,38.748,-90.360,2.0,39.717,-86.294,16.0,227.6513872876756,Evening,3
79,2024-09-03,18:10:00,TPA,PDX,2024-09-03 18:10:00,18,2,37.975739999999995,9.322560596643878,95.0,3,2,27.975,-82.533,25.0,45.589,-122.597,22.0,2493.6841643291386,Evening,3
53,2024-05-21,17:27:00,PDX,MCI,2024-05-21 17:27:00,17,2,48.33275999999999,8.079552517091361,71.6,1,2,45.589,-122.597,19.0,39.297,-94.714,5.0,1478.0918161073218,Evening,3
193,2024-12-01,17:45:00,CLT,LAS,2024-12-01 17:45:00,17,7,9.20624,2.4860161591050343,1.3999999999999986,0,1,35.214,-80.943,8.0,36.080,-115.152,2.0,1911.7308114335888,Evening,3
52,2024-02-17,07:17:00,SEA,LAS,2024-02-17 07:17:00,7,6,1.15078,2.4860161591050343,1.3999999999999986,0,1,47.449,-122.309,22.0,36.080,-115.152,2.0,866.8967585652471,Morning,1
70,2024-06-17,22:50:00,LAX,PHL,2024-06-17 22:50:00,22,1,17.261699999999998,3.107520198881293,19.4,2,2,33.942,-118.408,4.0,39.872,-75.241,3.0,2396.2478075371732,Night,4
126,2024-03-22,22:37:00,ORD,STL,2024-03-22 22:37:00,22,5,35.67418,9.944064636420137,60.8,1,2,41.979,-87.904,12.0,38.748,-90.360,19.0,257.9547623155301,Night,4
155,2024-11-26,14:40:00,MIA,SFO,2024-11-26 14:40:00,14,2,29.920279999999998,2.4860161591050343,84.2,3,2,25.793,-80.291,18.0,37.619,-122.375,11.0,2581.0054615042272,Afternoon,2
18,2024-12-22,19:06:00,DFW,LAS,2024-12-22 19:06:00,19,7,31.07106,11.187072715972654,26.6,0,2,32.896,-97.037,10.0,36.080,-115.152,2.0,1053.182576603648,Evening,3
85,2024-11-07,05:41:00,DTW,PHL,2024-11-07 05:41:00,5,4,18.41248,2.4860161591050343,86.0,3,3,42.212,-83.353,14.0,39.872,-75.241,3.0,452.36950471922563,Morning,1
153,2024-12-12,01:27:00,PHL,SAN,2024-12-12 01:27:00,1,4,33.37262,9.322560596643878,68.0,0,2,39.872,-75.241,6.0,32.733,-117.189,28.0,2364.9013081246803,Night,4
12,2024-07-07,14:48:00,STL,SAN,2024-07-07 14:48:00,14,7,46.0312,3.7290242386575514,35.6,2,3,38.748,-90.360,2.0,32.733,-117.189,28.0,1554.6650722325114,Afternoon,2
113,2024-07-06,17:18:00,ATL,AUS,2024-07-06 17:18:00,17,6,12.658579999999999,1.8645121193287757,46.4,2,3,33.640,-84.427,0.0,30.194,-97.670,1.0,811.6467699660177,Evening,3
148,2024-08-06,04:15:00,IAH,CLT,2024-08-06 04:15:00,4,2,42.57886,9.944064636420137,95.0,2,1,29.980,-95.340,1.0,35.214,-80.943,27.0,911.5667778980919,Night,4
44,2024-08-23,08:12:00,SEA,JFK,2024-08-23 08:12:00,8,5,20.714039999999997,3.7290242386575514,12.2,2,2,47.449,-122.309,22.0,40.640,-73.779,21.0,2415.0608087157384,Morning,1
99,2024-08-23,07:47:00,PHL,STL,2024-08-23 07:47:00,7,5,40.2773,11.187072715972654,60.8,2,1,39.872,-75.241,6.0,38.748,-90.360,19.0,811.0071626187242,Morning,1
194,2024-05-20,21:55:00,MIA,ATL,2024-05-20 21:55:00,21,1,11.5078,7.458048477315103,17.6,1,2,25.793,-80.291,18.0,33.640,-84.427,20.0,596.1225918766893,Evening,3
17,2024-11-20,22:17:00,SLC,SAN,2024-11-20 22:17:00,22,3,46.0312,1.2430080795525171,62.6,3,3,40.788,-111.978,24.0,32.733,-117.189,28.0,626.5524080078578,Night,4
87,2024-05-09,01:37:00,LAS,DEN,2024-05-09 01:37:00,1,4,21.864819999999998,0.6215040397762586,35.6,1,2,36.080,-115.152,15.0,39.858,-104.667,23.0,627.4039155478141,Night,4
97,2024-01-13,10:44:00,CLT,ORD,2024-01-13 10:44:00,10,6,1.15078,6.215040397762586,41.0,0,3,35.214,-80.943,8.0,41.979,-87.904,13.0,599.3653606257578,Morning,1
154,2024-08-21,19:34:00,MIA,MCO,2024-08-21 19:34:00,19,3,3.4523399999999995,0.6215040397762586,78.8,2,3,25.793,-80.291,18.0,28.429,-81.316,17.0,192.72996688475644,Evening,3
44,2024-04-26,22:15:00,MCI,SLC,2024-04-26 22:15:00,22,5,29.920279999999998,8.079552517091361,24.8,1,2,39.297,-94.714,28.0,40.788,-111.978,12.0,917.4845561201251,Night,4
27,2024-04-15,04:07:00,MIA,PHL,2024-04-15 04:07:00,4,1,6.904679999999999,4.9720323182100685,57.2,1,1,25.793,-80.291,18.0,39.872,-75.241,3.0,1015.5093399153037,Night,4
